branch_ID;branch_order;segment_ID;parent_segment_ID;growth_volume;growth_length;detection;improvement;startX;startY;startZ;endX;endY;endZ;radius;length;species;ID;length_to_leave; inverse_branch_order; length_of_segment;branch_order_cum; cylinder_ID; cylinder_parent_ID; reverse_pipe_order;Allometric_improved;length_to_root;tree_ID; volume (m^3); length (m); height (m); DBH (cm); DBH_taper_linear (cm); cut_height (m);x_position;y_position; cylinder_children_id;segment_children_id
-1;0;1;0;0.223609;78.0355;spherefollowing;RANSAC;-4.29134;-1.77305;6.70905;-4.30954;-1.77823;6.819;0.0806718;0.111565;unknown species;Ery_01.ply;10.6934;5;5.07557;175;47;46;9.48683;NO_ALLOM;7.01634;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;48_;2_94_
-1;0;1;0;0.221328;77.9239;spherefollowing;RANSAC;-4.3101;-1.77722;6.81891;-4.32551;-1.79099;6.93776;0.0798355;0.120633;unknown species;Ery_01.ply;10.5782;5;5.07557;175;48;47;9.48683;NO_ALLOM;7.14604;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;49_;2_94_
-1;0;1;0;0.218912;77.8033;spherefollowing;RANSAC;-4.325;-1.7898;6.93785;-4.33729;-1.79261;7.05266;0.0792878;0.115496;unknown species;Ery_01.ply;10.46;5;5.07557;175;49;48;9.48683;NO_ALLOM;7.2564;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;50_;2_94_
-1;0;1;0;0.216631;77.6878;spherefollowing;RANSAC;-4.33793;-1.7925;7.05258;-4.3325;-1.80355;7.17357;0.0845502;0.121615;unknown species;Ery_01.ply;10.3408;5;5.07557;175;50;49;9.48683;NO_ALLOM;7.38413;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;51_;2_94_
-1;0;1;0;0.2139;77.5662;spherefollowing;RANSAC;-4.33119;-1.80468;7.17349;-4.32691;-1.82237;7.29442;0.0730109;0.122288;unknown species;Ery_01.ply;10.2181;5;5.07557;175;51;50;9.48683;NO_ALLOM;7.50709;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;52_;2_94_
-1;0;1;0;0.211852;77.4439;spherefollowing;RANSAC;-4.32654;-1.82182;7.29457;-4.32865;-1.82598;7.40632;0.0801668;0.111841;unknown species;Ery_01.ply;10.1002;5;5.07557;175;52;51;9.48683;NO_ALLOM;7.60849;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;53_;2_94_
-1;0;1;0;0.209594;77.332;spherefollowing;RANSAC;-4.32727;-1.82658;7.40648;-4.33665;-1.82322;7.5195;0.0798552;0.113463;unknown species;Ery_01.ply;9.98688;5;5.07557;175;53;52;9.48683;NO_ALLOM;7.72357;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;54_;2_94_
-1;0;1;0;0.207321;77.2186;spherefollowing;RANSAC;-4.33561;-1.82294;7.51934;-4.3386;-1.82157;7.63248;0.0803784;0.11319;unknown species;Ery_01.ply;9.87333;5;5.07557;175;54;53;9.48683;NO_ALLOM;7.83649;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;55_;2_94_
-1;0;1;0;0.205024;77.1054;spherefollowing;RANSAC;-4.34134;-1.82291;7.63204;-4.34713;-1.83296;7.75416;0.0790489;0.122667;unknown species;Ery_01.ply;9.75485;5;5.07557;175;55;54;9.48683;NO_ALLOM;7.96863;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;56_;2_94_
-1;0;1;0;0.202616;76.9827;spherefollowing;RANSAC;-4.34713;-1.83255;7.75429;-4.3535;-1.84682;7.86207;0.0807258;0.108899;unknown species;Ery_01.ply;9.63812;5;5.07557;175;56;55;9.48683;NO_ALLOM;8.06376;Ery_01.ply;0.428941;17.5359;15.5123;22.5189;22.3651;0.1;-4.22697;-1.32694;57_;2_94_
